일시	지점	일최저체감온도(°C)	일최고기온(°C)	일평균기온(°C)	일최저기온(°C)	일평균상대습도(%)	일평균풍속(m/s)	일최대풍속(m/s)	한파특보(O/X)	한파영향예보(단계)	동파가능지수(03h)(단계)	동파가능지수(06h)(단계)	동파가능지수(09h)(단계)	동파가능지수(12h)(단계)	동파가능지수(15h)(단계)	동파가능지수(18h)(단계)	동파가능지수(21h)(단계)	동파가능지수(24h)(단계)
2024-01-10	울릉도(115)	-2.7	4.8	2.8	.5	80.6	5.1	9.7	X	 								
2024-01-10	수원(119)	-5.7	2	-1.3	-3.6	85.1	1.3	2.8	X	 								
2024-01-10	영월(121)	-4.2	5.9	.6	-2.3	85	.8	1.9	X	 								
2024-01-10	충주(127)	-3.6	2.4	-.1	-1.8	84.6	.8	2.1	X	 								
2024-01-10	서산(129)	-6.3	2.5	-1.5	-5.1	85.1	1.2	2.7	X	 								
2024-01-10	울진(130)	-2.9	6.5	3.4	.2	61.1	3.7	7.1	X	 								
2024-01-10	청주(131)	-4.5	.6	-.3	-1.1	79.8	1.3	2.9	X	 								
2024-01-10	대전(133)	-6.6	.4	-1.3	-4.2	85.1	1.6	3.5	X	 								
2024-01-10	추풍령(135)	-6	2.7	-.1	-3.2	80.1	3.6	6.1	X	 								
2024-01-10	안동(136)	-3.5	5.4	.5	-1.9	84.3	.9	2.3	X	 								
2024-01-10	상주(137)	-4.3	6.5	.5	-3	80.1	1.3	3.9	X	 								
2024-01-10	포항(138)	-1.1	7.6	5.1	2	68.6	2.7	6	X	 								
2024-01-10	군산(140)	-5	4.5	.4	-2.7	82.8	1.5	4	X	 								
2024-01-10	대구(143)	-1.8	7.4	2.8	-.1	77.6	1.6	3.5	X	 								
2024-01-10	전주(146)	-3.1	4.1	.9	-1.6	81.9	1.6	3.7	X	 								
2024-01-10	울산(152)	-2.9	7.8	4.1	.7	73.9	3.3	5.3	X	 								
2024-01-10	창원(155)	-2.4	6.2	3.2	.3	68.3	1.5	3.2	X	 								
2024-01-10	광주(156)	-2.9	6.6	2.4	-1.1	77.9	1.3	3.1	X	 								
2024-01-10	부산(159)	-.8	10.2	5.3	1.8	69.9	2.7	5.4	X	 								
2024-01-10	통영(162)	-1.9	7.6	4	1.1	76.5	2.9	5.9	X	 								
2024-01-10	목포(165)	-3.7	4.3	2.3	-.3	75.8	5.8	9.6	X	 								
2024-01-10	여수(168)	-3.1	6.6	4.5	2.1	70.9	4.1	8.3	X	 								
2024-01-10	흑산도(169)	-2.4	5.9	4.5	3.1	70.3	9.7	13.2	X	 								
2024-01-10	완도(170)	-1.8	7.1	3.8	-.2	69.1	2.7	5.1	X	 								
2024-01-10	고창(172)	-7	4.4	.6	-4.2	77.6	3.2	6.2	X	 								
2024-01-10	제주(184)	1.9	10.6	6.9	5.1	64.3	5.3	8.3	X	 								
2024-01-10	진주(192)	-2.2	6.7	1.3	-2.9	82.1	.6	2.9	X	 								
2024-01-10	양평(202)	-5.5	4.7	-1	-4.8	84.5	.7	1.7	X	 								
2024-01-10	이천(203)	-5.4	3.7	-1.3	-6.1	88	.8	2.6	X	 								
2024-01-10	인제(211)	-6.5	6.2	-1.3	-5.3	76.9	.6	2	X	 								
2024-01-10	홍천(212)	-4.2	4.4	-1.3	-4.4	83.5	.4	1.7	X	 								
2024-01-10	태백(216)	-7.4	.2	-3.1	-6.5	77.6	1.2	3.6	X	 								
2024-01-10	정선군(217)	-8	6	-2.5	-7.4	77.8	.8	3.5	X	 								
2024-01-10	제천(221)	-6.7	4	-1.3	-6.5	88.9	.5	2.3	X	 								
2024-01-10	보은(226)	-3.5	2.6	0	-2.2	86.3	1.1	2.3	X	 								
2024-01-10	천안(232)	-4.7	.8	-.7	-2.3	87.5	.8	2.5	X	 								
2024-01-10	보령(235)	-5.3	3.4	-.1	-3.1	82.4	1.3	3.3	X	 								
2024-01-10	부여(236)	-4.3	2.8	-.2	-3.6	87.3	.8	2.3	X	 								
2024-01-10	금산(238)	-6	1.9	-.8	-4.2	89.5	.8	2.2	X	 								
2024-01-10	세종(239)	-5.4	.7	-1.2	-3.9	88.8	1.2	3.3	X	 								
2024-01-10	부안(243)	-3.3	4.3	1.1	-2.6	82.1	1.2	3.5	X	 								
2024-01-10	임실(244)	-4.6	4.8	.9	-3.9	82	1.1	2.7	주의보	 								
2024-01-10	정읍(245)	-3.4	4	.6	-3.2	78.3	1.5	3.9	X	 								
2024-01-10	남원(247)	-5.4	6.7	1.7	-3	78.5	1.2	3.5	X	 								
2024-01-10	장수(248)	-5.4	5	.6	-1.6	80.6	2	3.9	X	 								
2024-01-10	영광군(252)	-5.3	4.4	1.1	-3.5	77.5	1.9	4.5	X	 								
2024-01-10	김해시(253)	-3.5	8.1	3.1	-.3	81	2.1	3.8	X	 								
2024-01-10	순창군(254)	-5.5	6.1	1.1	-3.9	76.4	2.1	4.6	X	 								
2024-01-10	양산시(257)	-.2	9.6	4.2	.8	79.9	1.8	5.4	X	 								
2024-01-10	강진군(259)	-2.7	7.5	3	-2.1	72.9	2.9	5.5	X	 								
2024-01-10	장흥(260)	-3.4	7.7	2.9	-3.1	69.4	2.3	5.6	X	 								
2024-01-10	해남(261)	-3.3	6	2.7	-2	72.9	2.4	6.9	X	 								
2024-01-10	고흥(262)	-1	9.9	4.5	-1.4	73.6	1.7	4.4	X	 								
2024-01-10	의령군(263)	-5.6	7	.9	-3.2	90.4	1.1	3.5	X	 								
2024-01-10	함양군(264)	-3.6	8.9	2.3	-3	75.6	1.1	4.5	X	 								
2024-01-10	진도군ASOS(268)	-3.6	5.5	2.9	-2	73.3	4.4	7.4	X	 								
2024-01-10	봉화(271)	-4.5	6.5	.4	-3.9	78.5	.8	3.3	X	 								
2024-01-10	영주(272)	-7.4	6.6	-1.3	-5.8	87	1.2	4.4	X	 								
2024-01-10	문경(273)	-5.6	6.4	.4	-3.4	81	1.2	3.4	X	 								
2024-01-10	청송군(276)	-6.3	7	.9	-3.7	82.3	1	4.1	X	 								
2024-01-10	영덕(277)	-.4	7.1	4.3	1.2	62.1	3.1	8.7	X	 								
2024-01-10	의성(278)	-1.1	5.6	.7	-2.1	93.1	.5	2.1	X	 								
2024-01-10	구미(279)	-2.5	7.5	2	-.5	73.8	.9	2.3	X	 								
2024-01-10	영천(281)	-1.7	6.7	2.6	-.9	82.4	1.2	3.7	X	 								
2024-01-10	경주시(283)	-2.6	7.1	3.6	-.3	70.5	2.1	6.5	X	 								
2024-01-10	거창(284)	-4.5	7.7	.8	-4.5	78.5	.9	3.5	X	 								
2024-01-10	합천(285)	-2.3	8.3	1.9	-2.4	76	.5	2.7	X	 								
2024-01-10	밀양(288)	-1.6	7.5	2.2	-1.4	77.3	.9	3.3	X	 								
2024-01-10	산청(289)	-3.5	8.4	2.8	-2.2	74.9	1.6	3.5	X	 								
2024-01-10	거제(294)	.5	7	4.2	1.2	78	1.4	3.4	X	 								
2024-01-10	남해(295)	-.3	6.9	3.3	1.3	79.8	1.2	3.1	X	 								
2024-01-10	부천(433)	-6.6	1.6	-2	-4.2	79	.6	1.8	X	 								
2024-01-10	안양(434)	-5.8	2.8	-.3	-2		.7	3.5	X	 								
2024-01-10	광명(437)	-4.3	3.1	-.5	-2.4	81	1.1	2.6	X	 								
2024-01-10	군포(438)	-5.4	3.3	-.8	-2.4	80	.9	2.3	X	 								
2024-01-10	김포(441)		3.1	-2.1	-5.9		.7	2.5	X	 								
2024-01-10	하남(444)	-3.9	2.3	-2.1	-5.4	83	.1	1.1	X	 								
2024-01-10	의왕(445)	-4.6	1.8	-1.5	-4.2	85	.7	2.1	X	 								
2024-01-10	포천(504)	-7.9	2.7	-3.3	-6.4	94	.6	2.1	X	 								
2024-01-10	가평조종(505)	-7.5	4.4	-2.6	-6.3	87	.7	3.4	X	 								
2024-01-10	안성(516)	-6.9	1.4	-1	-5	86	.9	2.2	X	 								
2024-01-10	간성(517)	-5.7	4.3	.2	-3.1	68	2.2	4.1	X	 								
2024-01-10	평창(526)	-9.9	5.6	-3.7	-10.9	79	.4	2	X	 								
2024-01-10	의정부(532)	-6.9	3.3	-2.2	-5.4	86	.5	1.9	X	 								
2024-01-10	횡성(536)	-6.4	4.8	-.6	-4.3	83	1.4	3.2	X	 								
2024-01-10	고양(540)	-1.4	3.2	-2.3	-7.3	88			X	 								
2024-01-10	남양주(541)	-7.6	4.3	-1.9	-6.4	84	.7	2.2	X	 								
2024-01-10	안산(545)	-5	1.8	-2.3	-7.5	89	.5	1.9	X	 								
2024-01-10	경기광주(546)	-6.4	3.5	-1.7	-4	85	.9	2.2	X	 								
2024-01-10	여주(548)	-5.8	3.6	-1.5	-4.3	87	.8	2.6	X	 								
2024-01-10	용인(549)	-6.1	3.2	-1.5	-4.7	85	.6	1.7	X	 								
2024-01-10	오산(550)	-5.8	1.8	-1	-3.6	86	.9	2.7	X	 								
2024-01-10	평택(551)	-4.7	1.2	-.8	-2.8	89	.6	2.1	X	 								
2024-01-10	화천(555)	-9.5	4.6	-2.8	-6.1	83	1.3	3.2	X	 								
2024-01-10	양구(556)	-8.6	5.3	-2.9	-7.1	79	.7	1.9	X	 								
2024-01-10	시흥(565)	-7	2.3	-2.7	-7.2	90	.7	3.1	X	 								
2024-01-10	구리(569)	-5.7	3.8	-.9	-5	81	.9	2.2	X	 								
2024-01-10	화성(571)	-5.1	.3	-1.8	-4.1	87	.8	2.3	X	 								
2024-01-10	성남(572)	-5.2	2.7	-1.1	-4	73	.6	1.7	X	 								
2024-01-10	과천(590)	-4.9	3.3	-1.2	-4.2	87	.7	1.9	X	 								
2024-01-10	양주(598)	-9.5							X	 								
2024-01-10	단양(601)	-4.6	4.5	-.2	-2.9	91	.5	1.6	X	 								
2024-01-10	진천(602)	-4.3	2.2	-.7	-4.8	82	.9	2.4	X	 								
2024-01-10	괴산(603)	-5.1	2.1	-1.1	-3.6	87	.9	2.5	X	 								
2024-01-10	옥천(604)	-2.6	3	0	-3.3	84	.7	2.2	X	 								
2024-01-10	홍북(608)								X	 								
2024-01-10	공주(612)	-6.3	.8	-1.5	-5.1	91	.7	2.5	X	 								
2024-01-10	서천(614)	-3.1	4.1	.4	-2.8	87	1.1	3.6	X	 								
2024-01-10	논산(615)	-5.8	3.5	-.2	-4.2	82	1.4	2.7	X	 								
2024-01-10	당진(616)	-5.2	.5	-1.8	-4	90	.9	2.6	X	 								
2024-01-10	청양(618)	-6.4	.5	-2.2	-6	90	.6	2.8	X	 								
2024-01-10	음성(619)	-7	2.6	-1.1	-3.8	87	1.5	4.1	X	 								
2024-01-10	증평(623)	-2.8	.8	-.5	-1.5	84	.7	1.9	X	 								
2024-01-10	태안(627)	-4.4	3	-.6	-3.2	82	.9	2.9	X	 								
2024-01-10	예산(628)	-5.4	.3	-1.4	-4.3	89	.9	2.4	X	 								
2024-01-10	아산(634)	-4.8	.5	-1.4	-2.9	85	1	3.6	X	 								
2024-01-10	계룡(636)	-6.6	.9	-1.9	-7	91	.9	2.8	X	 								
2024-01-10	연천청산(652)	-8	1.7	-3.9	-6.4	93	.8	1.8	X	 								
2024-01-10	양양(670)	-4.5	4.8	1.6	-1.5	59	2.1	5.5	X	 								
2024-01-10	무안(699)	-4.6	4.9	1.8	-3.4	76	3.3	7.5	X	 								
2024-01-10	무주(701)	-3.8	2.3	.3	-2.1	87	1.2	3.1	X	 								
2024-01-10	익산(702)	-3.5	3.7	.6	-3.2	80	2.1	3.8	X	 								
2024-01-10	진안(703)	-5.5	3.4	-.2	-3	85	1.5	3.8	X	 								
2024-01-10	담양(706)	-6.7	7.8	2.2	-4.3	78	2.4	5.1	X	 								
2024-01-10	구례(709)	-3.7	8.7	2.7	-3.2	81	3	7.3	X	 								
2024-01-10	나주(710)	-5.1	6.4	1.9	-3.8	79	3	6.5	X	 								
2024-01-10	순천시(712)	-1.2	9.5	4.2	-.2	74	2.1	3.8	X	 								
2024-01-10	광양읍(713)	-.7	8.7	3.5	-1.2	77	.9	1.9	X	 								
2024-01-10	장성(730)	-4.8	6.2	1.5	-4	76	2.3	4.7	X	 								
2024-01-10	영암(731)	-5.5	6.2	1.8	-4.2	77	2	5.2	X	 								
2024-01-10	보성(732)	-3.7	6.8	2.1	-3.8	75	2.1	4.1	X	 								
2024-01-10	완주(734)	-4.5	4.2	.2	-3.9	89	.8	2.7	X	 								
2024-01-10	김제(737)	-4.3	4.5	.8	-2.3	79	2.1	4.5	X	 								
2024-01-10	화순(741)	-6.9	6.3	2.1	-3.9	72	2.9	6.7	X	 								
2024-01-10	함평(754)	-5.5	5.5	1.6	-4.3	78	3	5.6	X	 								
2024-01-10	곡성(768)	-5	7.9	1.8	-3.8	80	2	4.6	X	 								
2024-01-10	압해도(789)	-4	5.7	2.7	-1.9	76	4.2	8.3	X	 								
2024-01-10	영양(801)	-5.4	6.5	1.2	-3.9	81	1	4.1	X	 								
2024-01-10	성주(810)	-3.6	7.8	1.5	-3.4	74	1.1	3.3	X	 								
2024-01-10	고령(812)	-4	7.1	.2	-4.1	86	.6	2.8	X	 								
2024-01-10	청도(813)	-5.5	6.9	1.3	-3.2	87	1	2.4	X	 								
2024-01-10	예천(815)	-3.9	6.2	-.2	-3.9	87	.6	2.5	X	 								
2024-01-10	김천(822)	-3.8	7.6	.9	-3.9	78	1.1	4	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	군위(823)	-5.5	6.1	.2	-3.6	91	.7	2.6	X	 								
2024-01-10	칠곡(825)	-3.2	6.8	1.8	-1.6	86	1.8	4.2	X	 								
2024-01-10	경산(827)	-1.9	7	2.6	-.6	79	.7	2.4	주의보	 								
2024-01-10	삼척(876)	-1.6	6.7	2.8	-1.4	62	1.3	3.4	X	 								
2024-01-10	속초(90)	-4.2	4.4	1.1	-2.1	59.8	1.6	3.2	X	 								
2024-01-10	삼천포(907)	-.7	7.6	4.7	.7	68	2.5	5.7	X	 								
2024-01-10	고성(918)	-2.8	7	2.7	-.7	76	2.5	5.6	X	 								
2024-01-10	창녕(919)	-3.1	6.8	1.8	-2.8	84	2	5.1	X	 								
2024-01-10	함안(920)	-5.3	6	.2	-3.6	89	1.4	4.1	X	 								
2024-01-10	북춘천(93)	-10	4.1	-3.2	-9.5	79.4	.6	2.1	X	 								
2024-01-10	하동(932)	-1.8	8.5	3	-.5	84	.6	2.9	X	 								
2024-01-10	철원(95)	-8.3	3.8	-3.4	-7.5	89.4	.6	2.4	X	 								
2024-01-10	동두천(98)	-6.4	2.9	-3.1	-6.4	89	.4	1.4	X	 								
2024-01-10	파주(99)	-11.9	2.5	-4.3	-9	89.6	.7	2.7	X	 								
2024-01-11	북강릉(104)	-3	7.3	3.3	-1.5	46.6	2.2	4.3	X	 								
2024-01-11	동해(106)	-2.9	9.1	4.7	-.9	47.9	1.2	2.7	X	 								
2024-01-11	서울(108)	-5.1	4.5	1.7	-2.4	80.6	1.9	3.9	X	 								
2024-01-11	인천(112)	-6.8	4.8	1.7	-2.9	80.4	3	4.8	X	 								
2024-01-11	원주(114)	-4.2	3.1	1.2	-1.6	72.4	.8	2.1	X	 								
2024-01-11	울릉도(115)	-2.4	9.3	5.7	.8	64.1	5.1	10.4	X	 								
2024-01-11	수원(119)	-6	4	.8	-2.9	80.4	1.5	3	X	 								
2024-01-11	영월(121)	-6.1	3.7	.9	-2.9	72.4	1.4	2.9	X	 								
2024-01-11	충주(127)	-7	2.2	0	-3	75.9	.8	3	X	 								
2024-01-11	서산(129)	-7.7	5.7	.5	-6.3	85.4	1.3	4.6	X	 								
2024-01-11	울진(130)	-2.6	8.1	3.9	.7	49.4	3.5	6.3	X	 								
2024-01-11	청주(131)	-5.2	4.1	1.4	-2.8	71.1	1.1	2.5	X	 								
2024-01-11	대전(133)	-7.4	4	.6	-4.7	77	1.4	3.8	X	 								
2024-01-11	추풍령(135)	-10.5	3.4	.4	-3.6	69.4	5.4	8.1	X	 								
2024-01-11	안동(136)	-7.9	4.2	-.1	-5.5	75.5	2.2	5.8	X	 								
2024-01-11	상주(137)	-7.1	3.9	1.2	-2.8	69.6	2	4	X	 								
2024-01-11	포항(138)	-3.1	7.6	3.8	.7	55.1	3.6	7.3	X	 								
2024-01-11	군산(140)	-5.7	5.5	2	-3	79.4	2.3	4	X	 								
2024-01-11	대구(143)	-5.5	7.3	1.7	-2.9	66.9	2.2	4.6	X	 								
2024-01-11	전주(146)	-3.7	5.9	2.7	-2.4	72.1	1.2	3.2	X	 								
2024-01-11	울산(152)	-1.7	10.3	3.9	-.9	57.9	1.9	3.7	X	 								
2024-01-11	창원(155)	-2.9	7.7	2.8	-1.6	59.3	1.3	3.7	X	 								
2024-01-11	광주(156)	-4.4	7.5	2.4	-2.8	79.3	.9	2.9	X	 								
2024-01-11	부산(159)	-1.8	10.4	5.4	3.1	52.6	3.5	7.4	X	 								
2024-01-11	통영(162)	-2.9	9.1	4.3	.4	62	2.5	5.2	X	 								
2024-01-11	목포(165)	-4.8	7.2	3.4	-1.9	72.8	2.1	4.7	X	 								
2024-01-11	여수(168)	-5.6	8.1	3.5	-1	59	4.4	8.4	X	 								
2024-01-11	흑산도(169)	-1.5	8.7	6.1	2.7	67.5	3.1	7.3	X	 								
2024-01-11	완도(170)	-2.8	8.1	4.6	-.7	67.6	2.5	5.1	X	 								
2024-01-11	고창(172)	-8.6	6.4	1.4	-5	78.1	1.7	5.9	X	 								
2024-01-11	제주(184)	1.9	10.3	7.4	4.9	56.8	3.7	5.2	X	 								
2024-01-11	진주(192)	-5.6	8.6	-.3	-6	77.6	.4	1.6	X	 								
2024-01-11	양평(202)	-3.8	1.9	0	-2.6	81.5	.7	2.1	X	 								
2024-01-11	이천(203)	-5.5	2.6	-.1	-2.7	82.6	.9	2.4	X	 								
2024-01-11	인제(211)	-6.7	3.5	.6	-5.6	71.8	3.4	5.7	X	 								
2024-01-11	홍천(212)	-4	2.5	0	-4.4	76.6	.6	2.2	X	 								
2024-01-11	태백(216)	-11.1	.2	-2.3	-6.5	61.8	2.2	5.1	X	 								
2024-01-11	정선군(217)	-9.6	1.9	-1.3	-6	66	2.5	4.7	X	 								
2024-01-11	제천(221)	-7.9	1.9	-.9	-4	81.6	1.9	3.4	X	 								
2024-01-11	보은(226)	-5.9	3.5	.5	-2.5	79.8	1	2.7	X	 								
2024-01-11	천안(232)	-5.2	3.6	.2	-2.8	84.4	.8	1.9	X	 								
2024-01-11	보령(235)	-5.5	6.4	2.7	-3.3	77.3	1.5	4.5	X	 								
2024-01-11	부여(236)	-6.8	5.2	.8	-5.2	85.5	.7	2.9	X	 								
2024-01-11	금산(238)	-6.7	4.3	-.2	-5.3	83.1	.9	3.6	X	 								
2024-01-11	세종(239)	-6.8	3.9	.3	-4.5	84.4	.9	2.5	X	 								
2024-01-11	부안(243)	-3.5	7	2.8	-3.2	79	1.2	4.6	X	 								
2024-01-11	임실(244)	-5.4	6.4	.8	-5	76.4	.9	4.7	주의보	 								
2024-01-11	정읍(245)	-5.1	6.1	2.3	-3.8	72.1	1	3.3	X	 								
2024-01-11	남원(247)	-6.2	5.6	1	-4.1	72.3	1	2.5	X	 								
2024-01-11	장수(248)	-7.7	4.6	.1	-4.9	72.9	1.2	4.3	X	 								
2024-01-11	영광군(252)	-6.2	6.8	1.6	-4.7	78.3	1	3.7	X	 								
2024-01-11	김해시(253)	-3.2	9.4	3.4	-.7	60.5	1.8	4.4	X	 								
2024-01-11	순창군(254)	-9.9	5.8	-.2	-6.5	80	1.3	6.1	X	 								
2024-01-11	양산시(257)	-3.7	10.2	4	-1.2	62.3	1.6	3.2	X	 								
2024-01-11	강진군(259)	-5.5	8.2	1.7	-4.7	77.9	1.4	4.8	X	 								
2024-01-11	장흥(260)	-7.1	7.9	.9	-6.7	78.4	1.4	4.7	X	 								
2024-01-11	해남(261)	-6.4	8.2	1.3	-5.2	81	1.2	4.1	X	 								
2024-01-11	고흥(262)	-4	9	3.1	-3.8	71.9	1.7	5.2	X	 								
2024-01-11	의령군(263)	-8.4	10.6	1.1	-5.9	78.4	1.6	5.6	X	 								
2024-01-11	함양군(264)	-7.6	6.3	1.2	-6	67.3	2.6	6.1	X	 								
2024-01-11	진도군ASOS(268)	-4.9	7.8	2.7	-3.1	77.4	1.6	5.5	X	 								
2024-01-11	봉화(271)	-5.7	4.4	.8	-5.2	71.4	1.7	4.8	X	 								
2024-01-11	영주(272)	-12.5	4	-.1	-6.1	75.3	4.9	11	X	 								
2024-01-11	문경(273)	-8.3	4.6	.7	-4.3	71.6	2.3	5.1	X	 								
2024-01-11	청송군(276)	-9.6	3.6	-.7	-6.3	74.5	2.5	6.3	X	 								
2024-01-11	영덕(277)	-5.7	5.5	2.6	-1.1	58.6	3.6	7.9	X	 								
2024-01-11	의성(278)	-6.2	4.9	-.3	-5.2	82.3	1.2	4.7	X	 								
2024-01-11	구미(279)	-6.2	5.9	1.4	-3.5	66.1	1.3	2.9	X	 								
2024-01-11	영천(281)	-6.7	6.2	1.6	-3.4	67.9	2.5	5.8	X	 								
2024-01-11	경주시(283)	-5.6	8.4	2.1	-1.8	60.5	2.4	4.6	X	 								
2024-01-11	거창(284)	-9.3	7.5	.1	-8.7	69.8	1.2	5	X	 								
2024-01-11	합천(285)		9.5	.8	-6	66.9	.5	2.3	X	 								
2024-01-11	밀양(288)	-3.6	8.5	.5	-3.7	72.9	.4	2.1	X	 								
2024-01-11	산청(289)	-6.6	7.1	1.2	-6.6	68.6	2.1	6.6	X	 								
2024-01-11	거제(294)	.5	9.3	3.9	.1	66.4	1.1	3.6	X	 								
2024-01-11	남해(295)	-4	8	3.5	-2.7	66.9	2	5.3	X	 								
2024-01-11	부천(433)	-5.1	4.4	1.1	-3.5	74	.8	2.3	X	 								
2024-01-11	안양(434)	-5.1	4.7	1.9	-1.9		1	3.7	X	 								
2024-01-11	광명(437)	-4.1	5.4	2.2	-1.8	74	1.1	2.8	X	 								
2024-01-11	군포(438)	-5.6	4.5	1.2	-2.8	77	1.1	2.6	X	 								
2024-01-11	김포(441)		4.9	1.3	-2.9		1.2	3.5	X	 								
2024-01-11	하남(444)	-3.3	3.5	.2	-4.1	75	.2	1.1	X	 								
2024-01-11	의왕(445)	-5	3.7	.8	-3.6	81	1	3.2	X	 								
2024-01-11	포천(504)	-6.4	3.2	0	-5.5	84	1.5	4.1	X	 								
2024-01-11	가평조종(505)	-7.1	3.4	-.9	-7.1	88	.5	3.1	X	 								
2024-01-11	안성(516)	-6.6	3.8	.8	-3.3	79	1.2	3.2	X	 								
2024-01-11	간성(517)	-6.8	5.9	2.5	-4	51	3.1	8.4	X	 								
2024-01-11	평창(526)	-6.4	2.6	-.6	-4	68	1.3	3.7	X	 								
2024-01-11	의정부(532)	-4.9	4.5	.7	-3.7	78	.6	1.7	X	 								
2024-01-11	횡성(536)	-5.9	2.1	-.1	-2.3	77	1.4	2.9	X	 								
2024-01-11	고양(540)	-4.6	4.8	1.2	-3.9	81	.6	2.3	X	 								
2024-01-11	남양주(541)	-4.1	4.2	1.1	-2.9	76	.9	2.9	X	 								
2024-01-11	안산(545)	-3.9	5.5	.5	-4.2	83	.5	2.2	X	 								
2024-01-11	경기광주(546)	-6.5	2.8	-.3	-3.7	78	.8	2.6	X	 								
2024-01-11	여주(548)	-6.6	1.9	-.2	-3.1	78	1.4	2.9	X	 								
2024-01-11	용인(549)	-5.1	3.2	.1	-3.2	80	.7	1.8	X	 								
2024-01-11	오산(550)	-4.6	4.4	.4	-4.6	83	.7	1.8	X	 								
2024-01-11	평택(551)	-5.3	4.4	1.1	-3.5	79	1	2.4	X	 								
2024-01-11	화천(555)	-10.9	4.2	-.7	-6.9	76	1.6	3.7	X	 								
2024-01-11	양구(556)	-10.8	3.2	-.7	-8	71	2.5	4.9	X	 								
2024-01-11	시흥(565)	-6.6	5.4	.4	-5.1	84	1.3	4.3	X	 								
2024-01-11	구리(569)	-4.2	4.4	1.6	-2.1	74	1.3	2.6	X	 								
2024-01-11	화성(571)	-6.3	4.3	1	-3.8	83	1.1	2.9	X	 								
2024-01-11	성남(572)	-5	3.8	1.2	-2.4	67	1	2.3	X	 								
2024-01-11	과천(590)	-5.3	4.6	1	-3.5	81	1.2	2.8	X	 								
2024-01-11	양주(598)	-2							X	 								
2024-01-11	단양(601)	-6.4	2.6	.2	-2.6	76	1.4	4.2	X	 								
2024-01-11	진천(602)	-7	3.4	.8	-2.7	73	1.4	4.6	X	 								
2024-01-11	괴산(603)	-6.8	2.3	-.2	-3.4	79	1.1	2.9	X	 								
2024-01-11	옥천(604)	-4.6	4.9	1	-2.6	75	.8	2.7	X	 								
2024-01-11	홍북(608)								X	 								
2024-01-11	공주(612)	-6.1	4.4	.4	-5.4	85	.8	2.2	X	 								
2024-01-11	서천(614)	-5	5.7	1.6	-3.6	86	1.5	3.8	X	 								
2024-01-11	논산(615)	-6.3	5.1	.8	-4.3	81	1.1	3.7	X	 								
2024-01-11	당진(616)	-5.4	5.2	1.3	-5	83	1.1	3.1	X	 								
2024-01-11	청양(618)	-8.2	5.2	-.7	-6.8	88	.4	2.6	X	 								
